person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24,male,Associate,$84.736,5,MORTGAGE,$16.000,EDUCATION,"13,86","19,00%",4,654,No,0
24,female,Associate,$115.238,1,RENT,$12.000,DEBTCONSOLIDATION,"11,37","10,00%",4,570,Yes,0
24,female,Master,$84.762,0,RENT,$10.000,EDUCATION,"8,66","12,00%",4,675,No,0
23,female,High School,$51.106,0,OWN,$12.000,EDUCATION,"12,79","23,00%",4,634,No,0
25,male,Bachelor,$96.873,2,RENT,$10.000,EDUCATION,"9,13","10,00%",4,656,No,0
25,female,Master,$57.282,2,RENT,$8.500,VENTURE,"9,56","15,00%",4,611,No,0
25,female,Bachelor,$109.212,2,RENT,$10.000,HOMEIMPROVEMENT,"12,17","9,00%",4,699,Yes,0
25,female,Bachelor,$61.964,6,RENT,$1.800,PERSONAL,"15,22","3,00%",4,686,Yes,0
24,male,Bachelor,$109.100,1,RENT,$15.000,HOMEIMPROVEMENT,"16,45","14,00%",4,602,Yes,0
26,female,Associate,$85.201,5,MORTGAGE,$25.000,PERSONAL,"10,64","29,00%",4,614,Yes,0
21,female,Bachelor,$55.336,0,RENT,$10.000,EDUCATION,"7,05","18,00%",4,612,Yes,0
25,male,Associate,$62.963,4,RENT,$6.262,MEDICAL,"6,61","10,00%",4,634,No,0
25,male,Associate,$120.999,3,MORTGAGE,$7.500,DEBTCONSOLIDATION,"13,18","6,00%",4,539,Yes,0
25,female,Master,$93.663,4,MORTGAGE,$6.101,MEDICAL,"7,98","7,00%",4,693,No,0
25,male,Bachelor,$75.321,4,MORTGAGE,$20.000,EDUCATION,"10,8","27,00%",4,623,Yes,0
25,male,Associate,$52.773,0,RENT,$4.000,EDUCATION,"12,92","8,00%",4,690,Yes,0
25,female,Bachelor,$41.432,6,RENT,$1.877,DEBTCONSOLIDATION,"8,85","5,00%",4,604,Yes,0
22,male,High School,$51.678,0,RENT,$1.501,DEBTCONSOLIDATION,"5,91","3,00%",4,655,No,0
24,male,Associate,$26.392,2,RENT,$5.122,PERSONAL,"10,81","19,00%",4,703,No,0
26,female,High School,$126.877,3,RENT,$7.200,VENTURE,"10,93","6,00%",4,652,No,0
25,male,High School,$48.988,0,RENT,$10.786,VENTURE,"11,02","22,00%",4,656,No,0
24,male,High School,$12.886,1,RENT,$1.229,VENTURE,"7,32","10,00%",4,661,Yes,0
23,female,Bachelor,$22.618,0,RENT,$2.400,MEDICAL,"14,02","11,00%",4,686,No,0
26,male,Bachelor,$51.430,3,RENT,$11.500,EDUCATION,"13,79","22,00%",4,672,Yes,0
28,female,Associate,$17.963,8,RENT,$2.000,VENTURE,"11,34","11,00%",4,709,Yes,0
25,male,High School,$91.011,2,MORTGAGE,$7.500,EDUCATION,"12,32","8,00%",4,521,Yes,0
24,female,Associate,$121.116,4,MORTGAGE,$10.000,EDUCATION,"16,4","8,00%",4,676,Yes,0
27,female,Associate,$63.169,2,RENT,$7.000,HOMEIMPROVEMENT,"7,88","11,00%",4,597,No,0
24,male,High School,$79.394,1,MORTGAGE,$15.000,EDUCATION,"10,93","19,00%",4,597,Yes,0
26,female,Associate,$102.798,3,MORTGAGE,$15.000,VENTURE,"7,66","15,00%",4,621,Yes,0
24,male,Bachelor,$33.875,1,MORTGAGE,$1.936,PERSONAL,"10,56","6,00%",4,646,No,0
22,female,Master,$45.554,2,RENT,$5.063,DEBTCONSOLIDATION,"8,68","11,00%",4,650,No,0
25,female,High School,$57.311,2,MORTGAGE,$15.000,MEDICAL,"10,49","26,00%",4,667,Yes,0
24,male,Associate,$48.777,0,RENT,$2.000,PERSONAL,"11,01","4,00%",4,607,Yes,0
26,male,Bachelor,$169.407,5,MORTGAGE,$35.000,DEBTCONSOLIDATION,"10,63","21,00%",4,638,Yes,0
25,female,Master,$97.634,2,MORTGAGE,$12.000,DEBTCONSOLIDATION,"5,8","12,00%",4,624,Yes,0
24,male,Bachelor,$89.762,0,MORTGAGE,$15.000,PERSONAL,"15,01","17,00%",4,696,No,0
22,male,Bachelor,$110.417,2,MORTGAGE,$8.000,PERSONAL,"6,92","7,00%",4,678,Yes,0
25,female,Bachelor,$67.010,4,RENT,$4.000,MEDICAL,"12,05","6,00%",4,663,Yes,0
25,female,Bachelor,$87.596,5,MORTGAGE,$4.208,VENTURE,"11,34","5,00%",4,653,Yes,0
24,male,Master,$132.735,2,MORTGAGE,$18.000,MEDICAL,"12,09","14,00%",4,650,Yes,0
26,female,Bachelor,$42.713,2,RENT,$2.996,VENTURE,"7,12","7,00%",4,643,No,0
25,female,High School,$151.103,3,RENT,$3.000,EDUCATION,"13,58","2,00%",4,558,Yes,0
22,female,Associate,$86.079,0,RENT,$1.656,EDUCATION,"13,11","2,00%",4,597,Yes,0
24,male,High School,$59.155,0,MORTGAGE,$6.000,MEDICAL,"10,95","10,00%",4,493,Yes,0
24,female,Bachelor,$133.255,3,RENT,$3.600,HOMEIMPROVEMENT,"10,99","3,00%",4,569,Yes,0
24,male,High School,$67.484,1,RENT,$6.000,EDUCATION,"7,77","9,00%",4,552,Yes,0
25,male,Associate,$70.636,5,MORTGAGE,$2.200,DEBTCONSOLIDATION,"7,61","3,00%",4,654,Yes,0
25,male,Master,$29.630,0,MORTGAGE,$1.505,EDUCATION,"10,91","5,00%",4,696,Yes,0
22,male,Bachelor,$26.315,0,RENT,$4.973,EDUCATION,"7,02","19,00%",4,635,Yes,0
25,male,Associate,$55.210,0,RENT,$4.800,EDUCATION,"13,15","9,00%",4,596,Yes,0
24,male,Associate,$97.154,0,RENT,$6.499,MEDICAL,"7,52","7,00%",4,644,Yes,0
24,female,Master,$106.411,4,MORTGAGE,$25.000,HOMEIMPROVEMENT,"12,22","23,00%",4,689,Yes,0
26,male,Bachelor,$238.837,4,MORTGAGE,$12.000,MEDICAL,"6,69","5,00%",4,627,No,0
26,female,Bachelor,$83.725,4,RENT,$6.550,MEDICAL,"7,7","8,00%",4,622,Yes,0
23,female,Associate,$66.711,4,MORTGAGE,$10.000,EDUCATION,"10,99","15,00%",4,655,Yes,0
23,female,High School,$31.792,2,OWN,$3.075,MEDICAL,"11,41","10,00%",4,643,Yes,0
24,female,High School,$96.932,3,MORTGAGE,$25.000,EDUCATION,"10,27","26,00%",4,624,No,0
23,male,Bachelor,$16.845,0,RENT,$1.559,MEDICAL,"8,49","9,00%",4,586,Yes,0
25,male,Associate,$147.478,0,RENT,$15.000,HOMEIMPROVEMENT,"11,54","10,00%",4,626,Yes,0
25,male,High School,$40.262,0,RENT,$8.000,EDUCATION,"13,07","20,00%",4,582,Yes,0
23,female,Associate,$85.130,4,MORTGAGE,$1.618,MEDICAL,"11,15","2,00%",4,688,No,0
24,female,Associate,$84.747,5,RENT,$8.000,DEBTCONSOLIDATION,"12,94","9,00%",4,588,Yes,0
23,female,Bachelor,$34.676,1,RENT,$1.513,MEDICAL,"13,17","4,00%",4,690,Yes,0
24,male,Bachelor,$85.444,5,MORTGAGE,$7.000,MEDICAL,"6,59","8,00%",4,607,Yes,0
24,female,Bachelor,$145.005,4,RENT,$24.197,MEDICAL,"15,31","17,00%",4,623,Yes,0
26,male,High School,$44.211,1,MORTGAGE,$4.800,VENTURE,"7,03","11,00%",4,586,No,0
26,female,Bachelor,$141.406,4,MORTGAGE,$6.000,HOMEIMPROVEMENT,"7,65","4,00%",4,695,Yes,0
23,female,Master,$26.966,0,OWN,$8.727,DEBTCONSOLIDATION,"7,15","32,00%",4,642,No,0
24,male,Bachelor,$83.222,0,MORTGAGE,$4.200,EDUCATION,"11,3","5,00%",4,606,Yes,0
24,male,High School,$84.875,1,MORTGAGE,$10.000,PERSONAL,"7,72","12,00%",4,655,Yes,0
26,female,Bachelor,$82.277,7,RENT,$5.000,PERSONAL,"12,17","6,00%",4,595,Yes,0
24,male,Bachelor,$23.374,2,RENT,$1.636,MEDICAL,"8,51","7,00%",4,622,Yes,0
22,male,Associate,$30.056,0,OWN,$3.061,PERSONAL,"11,78","10,00%",4,670,No,0
22,male,Bachelor,$29.686,0,RENT,$1.500,EDUCATION,"10,63","5,00%",4,659,Yes,0
26,female,Associate,$41.848,3,RENT,$4.965,VENTURE,"9,76","12,00%",4,592,Yes,0
24,female,High School,$58.561,1,RENT,$3.000,VENTURE,"11,23","5,00%",4,589,Yes,0
22,male,Associate,$61.192,1,RENT,$8.000,MEDICAL,"12,1","13,00%",4,620,Yes,0
24,female,Master,$59.780,0,MORTGAGE,$10.000,EDUCATION,"15,68","17,00%",4,676,No,0
25,male,High School,$164.444,2,MORTGAGE,$8.000,EDUCATION,"9,75","5,00%",4,675,No,0
26,female,Bachelor,$105.476,6,MORTGAGE,$6.941,DEBTCONSOLIDATION,"9,14","7,00%",4,656,Yes,0
25,male,Associate,$49.247,4,RENT,$12.000,DEBTCONSOLIDATION,"13,57","24,00%",4,609,No,0
26,male,Associate,$139.038,3,RENT,$2.985,HOMEIMPROVEMENT,"13,93","2,00%",4,647,Yes,0
24,female,Associate,$133.244,5,RENT,$16.000,VENTURE,"11,42","12,00%",4,502,Yes,0
25,male,High School,$114.576,5,RENT,$12.000,VENTURE,"9,97","10,00%",4,694,Yes,0
25,male,High School,$40.754,5,RENT,$5.000,MEDICAL,"11,65","12,00%",4,673,No,0
23,male,Associate,$120.887,3,MORTGAGE,$8.000,MEDICAL,"10,62","7,00%",4,697,Yes,0
25,female,Master,$96.833,1,MORTGAGE,$10.000,VENTURE,"11,05","10,00%",4,663,No,0
26,male,Bachelor,$48.683,6,RENT,$1.764,MEDICAL,"12,2","4,00%",4,695,No,0
26,male,Associate,$60.660,3,RENT,$6.668,DEBTCONSOLIDATION,"13,19","11,00%",4,558,Yes,0
24,male,Master,$61.248,2,RENT,$12.000,PERSONAL,"12,82","20,00%",4,687,No,0
24,female,High School,$79.222,2,MORTGAGE,$9.000,MEDICAL,"14,32","11,00%",4,586,No,0
26,female,Bachelor,$46.692,2,RENT,$10.000,PERSONAL,"13,18","21,00%",4,656,Yes,0
26,female,High School,$51.057,5,RENT,$11.300,VENTURE,"13,22","22,00%",4,535,Yes,0
24,male,Bachelor,$181.439,3,MORTGAGE,$8.000,EDUCATION,"8,12","4,00%",4,701,Yes,0
23,female,Associate,$55.257,0,MORTGAGE,$10.000,EDUCATION,"11,82","18,00%",4,645,Yes,0
23,female,Bachelor,$42.022,2,MORTGAGE,$10.000,DEBTCONSOLIDATION,"8,23","24,00%",4,666,Yes,0
25,male,Associate,$44.494,2,RENT,$6.000,MEDICAL,"11,25","13,00%",4,622,Yes,0
23,female,High School,$72.928,0,MORTGAGE,$7.000,PERSONAL,"7,66","10,00%",4,670,No,0
25,male,High School,$19.186,1,RENT,$2.102,EDUCATION,"13,04","11,00%",4,637,Yes,0
25,male,Bachelor,$28.530,4,RENT,$1.784,PERSONAL,"7,53","6,00%",4,686,No,0
25,female,High School,$78.904,2,RENT,$9.000,EDUCATION,"10,4","11,00%",4,439,Yes,0
26,female,High School,$70.284,5,RENT,$7.000,PERSONAL,"7,79","10,00%",4,636,No,0
23,female,Bachelor,$40.852,2,RENT,$5.000,EDUCATION,"9,32","12,00%",4,524,Yes,0
25,male,Master,$96.796,4,MORTGAGE,$6.000,VENTURE,"7,87","6,00%",4,676,Yes,0
24,male,Bachelor,$10.775,2,RENT,$922,MEDICAL,"10,11","9,00%",4,629,Yes,0
23,female,Bachelor,$101.569,3,RENT,$15.000,DEBTCONSOLIDATION,"11,22","15,00%",4,683,Yes,0
26,male,Bachelor,$96.688,3,MORTGAGE,$8.000,MEDICAL,"12,68","8,00%",4,628,No,0
24,male,High School,$51.451,2,OWN,$8.000,VENTURE,"6,62","16,00%",4,549,Yes,0
24,male,Associate,$85.197,0,RENT,$13.000,PERSONAL,"5,56","15,00%",4,655,Yes,0
24,male,High School,$60.097,0,MORTGAGE,$4.000,VENTURE,"13,85","7,00%",4,657,Yes,0
26,male,Associate,$61.131,7,RENT,$13.000,HOMEIMPROVEMENT,"11,31","21,00%",4,638,Yes,0
23,male,Associate,$79.081,2,RENT,$16.000,MEDICAL,"13,67","20,00%",4,627,Yes,0
25,male,Associate,$48.695,5,RENT,$1.438,VENTURE,"9,4","3,00%",4,606,Yes,0
27,female,Bachelor,$32.847,4,RENT,$5.232,EDUCATION,"8,18","16,00%",4,652,No,0
22,female,Bachelor,$39.626,0,RENT,$5.000,DEBTCONSOLIDATION,"7,68","13,00%",4,676,No,0
27,male,Bachelor,$60.318,4,MORTGAGE,$7.000,VENTURE,"8,72","12,00%",4,528,Yes,0
24,male,High School,$160.339,1,MORTGAGE,$17.400,VENTURE,"11,71","11,00%",4,581,Yes,0
24,male,Bachelor,$93.790,0,RENT,$6.822,VENTURE,"10,75","7,00%",4,608,Yes,0
29,male,High School,$63.254,5,RENT,$10.636,DEBTCONSOLIDATION,"9,74","17,00%",4,520,Yes,0
23,male,Associate,$120.680,0,MORTGAGE,$8.000,MEDICAL,"7,37","7,00%",4,573,Yes,0
22,female,High School,$35.935,1,RENT,$5.000,EDUCATION,"7,5","14,00%",4,649,No,0
24,male,High School,$145.167,5,MORTGAGE,$14.000,EDUCATION,10,"10,00%",4,671,Yes,0
25,female,High School,$91.204,0,RENT,$7.000,HOMEIMPROVEMENT,"10,43","8,00%",4,594,Yes,0
24,female,Bachelor,$75.253,1,MORTGAGE,$10.000,PERSONAL,"13,35","13,00%",4,628,Yes,0
25,male,Bachelor,$29.816,5,RENT,$4.788,DEBTCONSOLIDATION,"11,01","16,00%",4,608,Yes,0
24,female,High School,$119.675,0,RENT,$12.000,DEBTCONSOLIDATION,"6,03","10,00%",4,678,No,0
25,male,High School,$73.295,2,MORTGAGE,$10.000,EDUCATION,"10,58","14,00%",4,567,Yes,0
28,female,Master,$55.189,7,RENT,$6.000,EDUCATION,"7,5","11,00%",4,624,Yes,0
24,female,Master,$39.324,1,MORTGAGE,$15.000,DEBTCONSOLIDATION,"11,44","38,00%",4,641,Yes,0
25,male,High School,$58.463,2,MORTGAGE,$3.005,EDUCATION,"5,82","5,00%",4,616,Yes,0
24,male,Associate,$84.899,2,MORTGAGE,$5.000,PERSONAL,"11,11","6,00%",4,646,Yes,0
23,male,Master,$59.739,0,RENT,$4.800,EDUCATION,"11,26","8,00%",4,662,Yes,0
24,male,Bachelor,$49.804,5,RENT,$4.795,EDUCATION,"13,83","10,00%",4,625,No,0
26,male,High School,$138.811,1,MORTGAGE,$18.107,EDUCATION,"8,26","13,00%",4,586,No,0
23,male,Master,$29.951,0,RENT,$4.750,MEDICAL,"10,81","16,00%",4,640,No,0
22,male,High School,$69.780,0,RENT,$12.000,EDUCATION,"7,63","17,00%",4,489,Yes,0
24,male,High School,$51.724,0,RENT,$8.000,VENTURE,"10,31","15,00%",4,599,Yes,0
25,male,Associate,$33.262,3,RENT,$2.532,EDUCATION,"13,49","8,00%",4,584,No,0
26,male,High School,$84.725,4,RENT,$15.000,PERSONAL,"16,22","18,00%",4,635,Yes,0
24,female,High School,$90.464,2,MORTGAGE,$17.000,DEBTCONSOLIDATION,"11,88","19,00%",4,628,No,0
24,male,Associate,$101.800,2,RENT,$15.000,MEDICAL,"10,66","15,00%",4,635,Yes,0
23,female,Associate,$114.764,4,RENT,$10.000,PERSONAL,"10,27","9,00%",4,620,No,0
24,male,Master,$31.889,3,RENT,$6.000,DEBTCONSOLIDATION,"7,71","19,00%",4,682,No,0
28,female,Associate,$50.099,5,RENT,$7.121,DEBTCONSOLIDATION,"9,51","14,00%",4,518,Yes,0
24,male,High School,$66.766,1,MORTGAGE,$5.300,VENTURE,"10,8","8,00%",4,694,Yes,0
23,male,High School,$61.999,0,MORTGAGE,$4.000,MEDICAL,"9,14","6,00%",4,577,Yes,0
25,male,High School,$37.074,0,RENT,$4.800,EDUCATION,"7,15","13,00%",4,621,No,0
26,male,High School,$103.879,1,MORTGAGE,$7.854,EDUCATION,"11,8","8,00%",4,644,Yes,0
22,male,Associate,$34.758,1,RENT,$7.500,EDUCATION,"8,57","22,00%",4,583,Yes,0
25,female,High School,$44.844,2,RENT,$5.587,EDUCATION,"9,64","12,00%",4,634,No,0
26,male,High School,$39.060,5,RENT,$6.351,EDUCATION,"13,4","16,00%",4,634,Yes,0
25,female,High School,$91.104,6,MORTGAGE,$15.000,DEBTCONSOLIDATION,"9,78","16,00%",4,684,Yes,0
23,female,High School,$75.567,1,RENT,$8.400,EDUCATION,"11,8","11,00%",4,657,No,0
24,female,Bachelor,$64.533,0,RENT,$2.038,PERSONAL,"9,25","3,00%",4,586,No,0
22,female,Associate,$49.006,0,RENT,$7.000,DEBTCONSOLIDATION,"10,43","14,00%",4,607,No,0
25,male,Associate,$145.287,1,MORTGAGE,$13.249,PERSONAL,"10,24","9,00%",4,667,Yes,0
26,male,High School,$208.534,3,MORTGAGE,$9.927,VENTURE,"8,26","5,00%",4,637,Yes,0
24,female,High School,$32.536,1,RENT,$5.000,MEDICAL,"11,67","15,00%",4,619,Yes,0
25,female,High School,$49.209,4,RENT,$2.000,PERSONAL,"10,93","4,00%",4,587,Yes,0
25,male,Associate,$66.850,0,RENT,$3.600,PERSONAL,"11,05","5,00%",4,676,No,0
24,female,Bachelor,$162.934,1,MORTGAGE,$12.879,EDUCATION,"12,56","8,00%",4,659,Yes,0
23,male,Bachelor,$61.517,2,MORTGAGE,$9.000,PERSONAL,"12,76","15,00%",4,631,Yes,0
25,male,High School,$73.057,0,RENT,$10.000,DEBTCONSOLIDATION,"14,17","14,00%",4,612,Yes,0
25,male,Bachelor,$58.466,2,MORTGAGE,$10.455,VENTURE,"7,78","18,00%",4,680,No,0
28,male,Bachelor,$76.745,7,RENT,$1.565,DEBTCONSOLIDATION,"10,3","2,00%",4,669,No,0
23,female,Associate,$68.063,2,RENT,$5.500,MEDICAL,"7,76","8,00%",4,668,Yes,0
21,male,Bachelor,$78.837,0,RENT,$4.800,HOMEIMPROVEMENT,"9,88","6,00%",4,644,No,0
23,female,High School,$72.025,1,RENT,$6.540,EDUCATION,"10,97","9,00%",4,624,No,0
24,male,Bachelor,$39.788,1,RENT,$4.634,DEBTCONSOLIDATION,"7,4","12,00%",4,624,No,0
26,male,High School,$43.101,4,RENT,$8.000,PERSONAL,"11,41","19,00%",4,618,No,0
24,female,Associate,$186.994,2,MORTGAGE,$3.811,HOMEIMPROVEMENT,"10,71","2,00%",4,589,No,0
24,female,Bachelor,$52.801,5,RENT,$5.000,EDUCATION,"12,47","9,00%",4,684,Yes,0
24,female,High School,$60.921,0,RENT,$5.600,EDUCATION,"11,03","9,00%",4,646,Yes,0
25,female,Bachelor,$211.045,3,MORTGAGE,$10.000,HOMEIMPROVEMENT,"15,05","5,00%",4,676,Yes,0
26,female,Bachelor,$68.943,2,MORTGAGE,$6.000,VENTURE,"9,57","9,00%",4,584,No,0
23,male,High School,$54.845,0,RENT,$6.000,MEDICAL,"8,65","11,00%",4,574,Yes,0
25,male,High School,$49.919,3,RENT,$6.946,DEBTCONSOLIDATION,"10,98","14,00%",4,688,No,0
23,female,Bachelor,$144.864,0,RENT,$12.000,EDUCATION,"11,19","8,00%",4,582,Yes,0
25,male,High School,$51.541,3,MORTGAGE,$3.000,DEBTCONSOLIDATION,"10,33","6,00%",4,495,Yes,0
26,male,High School,$79.171,4,RENT,$6.000,EDUCATION,"12,11","8,00%",4,550,Yes,0
28,female,High School,$137.146,5,MORTGAGE,$16.000,EDUCATION,"13,75","12,00%",4,542,Yes,0
25,male,Bachelor,$120.990,0,MORTGAGE,$14.000,MEDICAL,"11,56","12,00%",4,601,No,0
22,female,High School,$64.916,1,MORTGAGE,$16.000,MEDICAL,"11,59","25,00%",4,607,No,0
25,male,Master,$45.217,4,RENT,$2.933,MEDICAL,"11,48","6,00%",4,663,Yes,0
25,male,Bachelor,$48.239,0,RENT,$4.455,MEDICAL,"12,73","9,00%",4,550,No,0
24,male,Master,$60.003,0,MORTGAGE,$2.400,EDUCATION,"7,61","4,00%",4,690,No,0
25,male,Bachelor,$144.554,1,MORTGAGE,$15.000,DEBTCONSOLIDATION,"12,59","10,00%",4,662,Yes,0
26,female,High School,$53.656,3,RENT,$4.000,VENTURE,"14,06","7,00%",4,649,No,0
25,female,Bachelor,$73.027,6,MORTGAGE,$10.000,VENTURE,"10,18","14,00%",4,521,Yes,0
22,male,Master,$70.844,0,RENT,$10.000,EDUCATION,"8,8","14,00%",4,666,Yes,0
23,female,High School,$15.110,1,RENT,$1.000,DEBTCONSOLIDATION,"14,5","7,00%",4,632,Yes,0
23,female,High School,$92.271,1,RENT,$15.000,DEBTCONSOLIDATION,"10,75","16,00%",4,630,No,0
25,female,Associate,$104.174,1,MORTGAGE,$10.000,EDUCATION,"12,98","10,00%",4,539,Yes,0
23,male,Bachelor,$82.742,1,MORTGAGE,$10.000,PERSONAL,"10,04","12,00%",4,648,Yes,0
24,male,Master,$144.951,4,MORTGAGE,$14.000,EDUCATION,"10,17","10,00%",4,570,Yes,0
24,male,High School,$129.272,0,MORTGAGE,$24.226,HOMEIMPROVEMENT,"12,34","19,00%",4,648,Yes,0
26,female,Master,$51.309,3,RENT,$11.500,VENTURE,"10,17","22,00%",4,717,No,0
25,male,High School,$24.430,0,RENT,$1.943,MEDICAL,"10,83","8,00%",4,625,Yes,0
26,male,Bachelor,$144.981,3,MORTGAGE,$5.745,HOMEIMPROVEMENT,"6,98","4,00%",4,586,Yes,0
24,female,Bachelor,$103.074,0,MORTGAGE,$25.000,MEDICAL,"10,58","24,00%",4,680,Yes,0
24,male,Master,$48.957,0,RENT,$7.500,PERSONAL,"5,97","15,00%",4,626,Yes,0
22,male,Associate,$52.858,1,RENT,$6.000,VENTURE,"7,67","11,00%",4,539,Yes,0
26,male,Associate,$57.073,4,RENT,$8.000,EDUCATION,"10,18","14,00%",4,655,Yes,0
26,male,Bachelor,$181.632,3,MORTGAGE,$5.931,EDUCATION,"9,03","3,00%",4,656,No,0
23,male,Associate,$28.370,0,OWN,$4.800,DEBTCONSOLIDATION,"8,7","17,00%",4,627,Yes,0
26,female,Bachelor,$36.971,4,RENT,$7.500,EDUCATION,"11,13","20,00%",4,547,Yes,0
24,female,Associate,$54.962,3,RENT,$10.000,EDUCATION,"6,32","18,00%",4,574,Yes,0
27,male,Bachelor,$106.668,3,MORTGAGE,$6.000,MEDICAL,"9,99","6,00%",4,584,Yes,0
23,male,High School,$76.732,0,RENT,$3.720,EDUCATION,"6,69","5,00%",4,553,Yes,0
25,male,Bachelor,$102.203,1,RENT,$6.484,VENTURE,"11,56","6,00%",4,675,Yes,0
25,male,Bachelor,$52.728,1,RENT,$7.940,VENTURE,"7,27","15,00%",4,703,Yes,0
23,female,Associate,$96.969,2,RENT,$20.000,VENTURE,"14,3","21,00%",4,608,Yes,0
25,male,High School,$75.255,0,RENT,$12.000,PERSONAL,"8,47","16,00%",4,587,No,0
22,male,Associate,$64.564,0,MORTGAGE,$8.000,EDUCATION,"16,11","12,00%",4,615,No,0
24,female,High School,$73.143,3,MORTGAGE,$2.800,EDUCATION,"9,78","4,00%",4,535,Yes,0
25,male,Associate,$178.357,3,MORTGAGE,$5.383,HOMEIMPROVEMENT,"9,55","3,00%",4,495,Yes,0
29,female,Master,$103.176,3,MORTGAGE,$9.000,HOMEIMPROVEMENT,"10,51","9,00%",4,602,Yes,0
24,female,High School,$68.476,0,RENT,$8.006,DEBTCONSOLIDATION,"10,11","12,00%",4,661,Yes,0
23,male,Associate,$39.215,0,RENT,$5.638,DEBTCONSOLIDATION,"7,82","14,00%",4,569,Yes,0
24,male,High School,$138.890,0,RENT,$35.000,EDUCATION,"16,69","25,00%",4,619,Yes,0
25,female,Bachelor,$67.884,1,MORTGAGE,$10.000,MEDICAL,"7,2","15,00%",4,627,Yes,0
24,male,High School,$58.262,0,RENT,$5.000,VENTURE,"9,59","9,00%",4,590,Yes,0
23,female,Bachelor,$95.907,1,MORTGAGE,$5.585,DEBTCONSOLIDATION,"11,66","6,00%",4,637,Yes,0
26,female,Bachelor,$94.758,4,RENT,$20.000,HOMEIMPROVEMENT,"13,31","21,00%",4,444,Yes,0
23,male,Associate,$66.757,3,RENT,$16.000,VENTURE,"11,2","24,00%",4,658,No,0
25,male,Master,$133.023,6,RENT,$3.600,PERSONAL,"8,67","3,00%",4,665,No,0
25,male,Master,$58.515,0,MORTGAGE,$4.000,VENTURE,"6,11","7,00%",4,632,Yes,0
25,female,High School,$102.706,0,RENT,$21.265,HOMEIMPROVEMENT,"13,64","21,00%",4,520,Yes,0
26,female,Bachelor,$42.836,4,RENT,$6.573,MEDICAL,"9,71","15,00%",4,652,Yes,0
26,male,Bachelor,$36.946,5,RENT,$4.000,MEDICAL,"9,92","11,00%",4,690,No,0
26,male,High School,$114.923,3,MORTGAGE,$18.000,DEBTCONSOLIDATION,"15,28","16,00%",4,652,Yes,0
23,male,High School,$73.209,0,MORTGAGE,$12.000,EDUCATION,"10,62","16,00%",4,618,Yes,0
25,male,Bachelor,$104.872,1,MORTGAGE,$13.000,DEBTCONSOLIDATION,"7,95","12,00%",4,627,Yes,0
25,female,High School,$114.817,0,MORTGAGE,$15.000,DEBTCONSOLIDATION,"12,14","13,00%",4,631,Yes,0
24,female,Associate,$39.269,0,RENT,$3.000,MEDICAL,"9,08","8,00%",4,686,Yes,0
24,female,Associate,$49.021,3,RENT,$3.000,PERSONAL,"13,7","6,00%",4,682,Yes,0
28,female,High School,$144.829,6,MORTGAGE,$5.000,MEDICAL,"13,75","3,00%",4,674,Yes,0
24,male,Master,$84.732,2,MORTGAGE,$25.000,PERSONAL,"10,11","30,00%",4,634,Yes,0
24,male,Master,$61.181,1,RENT,$9.424,HOMEIMPROVEMENT,"10,11","15,00%",4,676,Yes,0
22,male,Associate,$36.856,0,MORTGAGE,$13.633,EDUCATION,"13,46","37,00%",4,583,Yes,0
25,female,Bachelor,$63.650,3,RENT,$8.000,MEDICAL,"8,39","13,00%",4,687,Yes,0
24,male,High School,$104.106,0,MORTGAGE,$21.000,EDUCATION,"9,48","20,00%",4,556,Yes,0
24,female,High School,$86.071,4,RENT,$10.000,EDUCATION,"10,57","12,00%",4,681,Yes,0
28,female,High School,$60.829,6,MORTGAGE,$11.429,EDUCATION,"12,5","19,00%",4,617,Yes,0
26,male,Bachelor,$88.638,2,MORTGAGE,$12.000,EDUCATION,"7,95","14,00%",4,598,No,0
23,male,Master,$34.143,1,RENT,$6.202,HOMEIMPROVEMENT,"10,8","18,00%",4,550,Yes,0
24,male,Master,$51.189,0,MORTGAGE,$13.879,VENTURE,"9,95","27,00%",4,552,Yes,0
25,male,High School,$55.313,0,MORTGAGE,$4.027,PERSONAL,"6,2","7,00%",4,503,Yes,0
24,female,Bachelor,$102.768,2,RENT,$21.437,DEBTCONSOLIDATION,"13,07","21,00%",4,698,Yes,0
24,male,Associate,$85.192,0,MORTGAGE,$12.000,MEDICAL,"11,06","14,00%",4,527,Yes,0
26,male,Bachelor,$61.165,1,MORTGAGE,$10.000,EDUCATION,"8,23","16,00%",4,667,Yes,0
25,female,Master,$43.326,3,RENT,$7.200,MEDICAL,"10,29","17,00%",4,679,Yes,0
23,female,Master,$40.989,0,RENT,$10.000,MEDICAL,"11,54","24,00%",4,636,No,0
26,male,Bachelor,$53.638,4,RENT,$3.117,MEDICAL,"9,83","6,00%",4,676,Yes,0
26,male,Associate,$55.315,3,RENT,$7.773,PERSONAL,"10,29","14,00%",4,522,Yes,0
25,male,High School,$41.115,4,RENT,$1.865,EDUCATION,"8,64","5,00%",4,548,Yes,0
25,male,Associate,$39.927,1,RENT,$7.175,MEDICAL,"9,14","18,00%",4,600,Yes,0
27,female,Bachelor,$84.928,8,RENT,$15.000,PERSONAL,"11,89","18,00%",4,669,No,0
